run_id,expr,canonical,status,coverage,usable_days,mean_ic,icir,mean_rank_ic,rank_icir,positive_rank_ic_ratio,turnover_proxy,quantile_spread,train_mean_rank_ic,train_rank_icir,test_mean_rank_ic,test_rank_icir,score,error,created_at
20240101_20260430_200_1000,"Rank(TsIr($hl_range,20))","Rank(TsIr($hl_range,20))",OK,0.9590574506283662,538,0.037950889325614155,0.36914059971378727,0.0590842928827413,0.546821762927207,0.7379182156133829,0.054546377833587095,0.006126518714434148,0.05369535473163715,0.4635708785099763,0.0729725630171305,0.8773086725734959,0.06401946239484453,,2026-04-27 12:37:19
20240101_20260430_200_1000,"SLog1p(TsIr($hl_range,20))","SLog1p(TsIr($hl_range,20))",OK,0.9590574506283662,538,0.040072407468928074,0.386338433326667,0.0590842928827413,0.546821762927207,0.7379182156133829,0.054546377833587095,0.006126518714434148,0.05369535473163715,0.4635708785099763,0.0729725630171305,0.8773086725734959,0.06401946239484453,,2026-04-27 12:37:19
20240101_20260430_200_1000,"Rank(TsEMA($oc_ret,30))","Rank(TsEMA($oc_ret,30))",OK,0.9478904847396769,528,-0.038507533252560365,-0.27146311689149655,-0.09128338545443378,-0.6143085334450964,0.26515151515151514,0.07258828203353691,-0.0058837078253602655,-0.0958616965750905,-0.609782895395439,-0.07979151727238262,-0.6453652632125659,0.05149467354662121,,2026-04-27 12:38:08
20240101_20260430_200_1000,"Rank(TsEMA($oc_ret,40))","Rank(TsEMA($oc_ret,40))",OK,0.9299371633752244,518,-0.03434537354785276,-0.2494349985731067,-0.08724800141272247,-0.6025401829619428,0.27413127413127414,0.06131442599136211,-0.005425346597499223,-0.09058096686725486,-0.5913977412599913,-0.0791057233895695,-0.6505639011955971,0.051463328015218135,,2026-04-27 12:38:08
20240101_20260430_200_1000,"Rank(TsStd($amount_log,10))","Rank(TsStd($amount_log,10))",OK,0.9797037701974866,548,-0.028642748581974863,-0.28692894951797804,-0.06596845213468136,-0.6336224994122305,0.25364963503649635,0.08089357646378538,-0.0049253081034038955,-0.06483358362550767,-0.6028426354231973,-0.06896937960189227,-0.7308451202125329,0.05040593452612877,,2026-04-27 12:40:11
20240101_20260430_200_1000,"Rank(TsEMA($oc_ret,50))","Rank(TsEMA($oc_ret,50))",OK,0.911983842010772,508,-0.02952022111726959,-0.21399586392719863,-0.08161836745691112,-0.5562659911120571,0.2992125984251969,0.05361271692056615,-0.004559244200532801,-0.08358202812562822,-0.533619487083919,-0.0769530260023752,-0.6422284707971392,0.04942142421271792,,2026-04-27 12:38:47
20240101_20260430_200_1000,"Rank(TsStd($vol_log,10))","Rank(TsStd($vol_log,10))",OK,0.9797037701974866,548,-0.02485733584337655,-0.2535982147942971,-0.05842746090897172,-0.5712377703596228,0.27007299270072993,0.08223902436995036,-0.00432340472868061,-0.056389055974710604,-0.5263161883382961,-0.06381760550023935,-0.7257632660458997,0.046316473799082485,,2026-04-27 12:41:05
20240101_20260430_200_1000,"Rank(TsEMA($oc_ret,20))","Rank(TsEMA($oc_ret,20))",OK,0.9658886894075404,538,-0.03903267815179077,-0.25221276264780346,-0.08872762823861625,-0.54245024113202,0.26765799256505574,0.09012104283054004,-0.006025040836999291,-0.09332830510085345,-0.534688676131061,-0.07687085028493114,-0.5896989503805556,0.04533065972788473,,2026-04-27 12:38:08
20240101_20260430_200_1000,"Rank(TsWMA($oc_ret,40))","Rank(TsWMA($oc_ret,40))",OK,0.9181149012567325,518,-0.0345810908264457,-0.2366293048071259,-0.08771799646271315,-0.568656272264195,0.28957528957528955,0.05478064093584596,-0.005422410267763218,-0.09304782560588813,-0.5658340110768066,-0.07469747426059442,-0.597618547906874,0.04464059609992753,,2026-04-27 12:38:08
20240101_20260430_200_1000,"Rank(TsWMA($vol_log,10))","Rank(TsWMA($vol_log,10))",OK,0.9797037701974866,548,-0.03539822592460126,-0.3127391111917825,-0.06449737641447595,-0.5164772970581837,0.2864963503649635,0.016588621688090745,-0.005389789124429706,-0.06348172134982706,-0.4783402096252327,-0.06718306833039314,-0.6636057204411693,0.04458306846083884,,2026-04-27 12:41:05
